Unique Specimen Number,Label Date,Site,Display Date,Station,Collection Method,Specimen Kind ,Order,Family,Genus,Subgenus,Species,Subspecies,Nr.,Label Name,Short label name,Sex,Vial Duplicates,Voucher Specimen,Questionable or Incomplete Identification,Broken Specimen,Entered by,Entered Date,NOTES,Count,18,Jgardner
7295,20190731,POS,30/Jul/2015,POS25,T,P,,,Lasioglossum,Lasioglossum,sisymbrii,,,Lasioglossum (Lasioglossum) sisymbrii,Lasioglossum sisymbrii,M,,Y,,,WRP,42322,"corrected from L. (Evylaeus) sp. [WRP 20230503]; [WSU May2023]; det. JGardner, corrected from L. (Sphecodogastra) sp. 1 M [WRP 20230523]; NOTE two submarginal cells [WRP 20230612]",1,0,1
7296,20190731,POS,30/Jul/2015,POS25,T,P,,,Halictus,Seladonia,tripartitus,,,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,,,,,WRP,42322,,1,0,0
7297,20190731,POS,30/Jul/2015,POS25,T,P,,,Halictus,Seladonia,tripartitus,,,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,,,,,WRP,42322,,1,0,0
7298,20190731,POS,30/Jul/2015,POS25,T,P,,,Lasioglossum,Hemihalictus,villosulum,,,Lasioglossum (Hemihalictus) villosulum,Lasioglossum villosulum,F,,,,,WRP,42322,corrected from L. (Evylaeus) sp. [EAS 20230427],1,0,0
7299,20190731,POS,30/Jul/2015,POS25,T,P,,,Halictus,Seladonia,tripartitus,,,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,,,,,WRP,42322,,1,0,0
7300,20190731,POS,30/Jul/2015,POS25,T,P,,,Halictus,Seladonia,tripartitus,,,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,,,,,WRP,42322,,1,0,0
7301,20190731,POS,30/Jul/2015,POS25,T,P,,,Lasioglossum,Dialictus,incompletum,,,Lasioglossum (Dialictus) incompletum,Lasioglossum incompletum,M,,,,,WRP,42322,"sent to Dr. Gibbs [WRP 20230201], det. J Gibbs [WRP 20230330]",1,0,0
7302,20190731,POS,30/Jul/2015,POS25,T,P,,,Sphecodes,,msp. BS0003,,,Sphecodes msp. BS0003,Sphecodes msp. BS0003,F,,,x,,WRP,42322,,1,0,0
7303,20190731,POS,30/Jul/2015,POS25,T,P,,,Megachile,Xanthosarus,perihirta,,,Megachile (Xanthosarus) perihirta,Megachile perihirta,F,,,,,WRP,42322,,1,0,0
7304,20190731,POS,30/Jul/2015,POS25,T,P,,,Megachile,Litomegachile,brevis,,Y,Megachile (Litomegachile) nr. brevis,Megachile brevis,F,,,,,WRP,42322,[BBSL May2023],1,0,0
7305,20190731,POS,30/Jul/2015,POS25,T,P,,,Osmia,Melanosmia,albolateralis,,,Osmia (Melanosmia) albolateralis,Osmia albolateralis,F,,,,,WRP,42322,det. EAS 20220223,1,0,0
7306,20190731,POS,30/Jul/2015,POS25,T,P,,,Bombus,Thoracobombus,fervidus,,,Bombus (Thoracobombus) fervidus,Bombus fervidus,M,,,,,WRP,42322,,1,0,0
7307,20190731,POS,30/Jul/2015,POS25,T,P,,,Melissodes,Eumelissodes,microsticta,,,Melissodes (Eumelissodes) microsticta,Melissodes microsticta,F,,,,,WRP,42322,,1,0,0
7308,20190731,POS,30/Jul/2015,POS25,T,P,,,Melissodes,Eumelissodes,microsticta,,,Melissodes (Eumelissodes) microsticta,Melissodes microsticta,F,,,,,WRP,42322,,1,0,0
7309,20190731,POS,30/Jul/2015,POS25,T,P,,,Melissodes,Eumelissodes,microsticta,,,Melissodes (Eumelissodes) microsticta,Melissodes microsticta,M,,,,,WRP,42322,"genitals pulled, [BBSL Jan2023]",1,0,0
7310,20190731,BPF,30/Jul/2015,BPF1,T,P,,,Agapostemon,Agapostemon,texanus,,,Agapostemon (Agapostemon) texanus,Agapostemon texanus,M,,,,,WRP,42322,,1,0,0
7311,20190731,BPF,30/Jul/2015,BPF1,T,P,,,Halictus,Protohalictus,rubicundus,,,Halictus (Protohalictus) rubicundus,Halictus rubicundus,M,,,,,WRP,42322,,1,0,0
7312,20190731,BPF,30/Jul/2015,BPF1,T,P,,,Lasioglossum,Leuchalictus,zonulum,,,Lasioglossum (Leuchalictus) zonulum,Lasioglossum zonulum,M,,Y,,,WRP,42322,"corrected from L. (Evylaeus) sp. [EAS 20230427], corrected from L. (s.s.) sp., F [WRP 20230501]; [WSU May2023]; det. JGardner [WRP 20230523]",1,0,1
7313,20190731,BPF,30/Jul/2015,BPF1,T,P,,,Halictus,Seladonia,confusus,,,Halictus (Seladonia) confusus,Halictus confusus,F,,,,,WRP,42322,,1,0,0
7314,20190731,BPF,30/Jul/2015,BPF1,T,P,,,Lasioglossum,Hemihalictus,villosulum,,,Lasioglossum (Hemihalictus) villosulum,Lasioglossum villosulum,F,,,,,WRP,42322,corrected from L. (Evylaeus) sp. [EAS 20230427]; det JGardner [WRP 20231024],1,0,1
7315,20190731,BPF,30/Jul/2015,BPF1,T,P,,,Lasioglossum,Hemihalictus,villosulum,,,Lasioglossum (Hemihalictus) villosulum,Lasioglossum villosulum,F,,,,,WRP,42322,corrected from L. (Evylaeus) sp. [EAS 20230427],1,0,0
7316,20190731,BPF,30/Jul/2015,BPF1,T,P,,,Lasioglossum,Hemihalictus,villosulum,,,Lasioglossum (Hemihalictus) villosulum,Lasioglossum villosulum,F,,Y,,,WRP,42322,corrected from L. (Evylaeus) sp. [EAS 20230427]; det JGardner [WRP 20231024],1,0,1
7317,20190731,BPF,30/Jul/2015,BPF1,T,P,,,Lasioglossum,Dialictus,knereri,,,Lasioglossum (Dialictus) knereri,Lasioglossum knereri,F,,,,,WRP,42322,Corrected from L. (Dialictus) nevadense [EAS 20240212],1,0,0
7318,20190731,BPF,30/Jul/2015,BPF1,T,P,,,Osmia,Melanosmia,trifoliama,,,Osmia (Melanosmia) trifoliama,Osmia trifoliama,F,,,,,WRP,42322,det. WRP 20220223,1,0,0
7319,20190731,BPF,30/Jul/2015,BPF1,T,P,,,Bombus,Pyrobombus,flavifrons,,,Bombus (Pyrobombus) flavifrons,Bombus flavifrons,F,,,,,WRP,42322,,1,0,0
7320,20190731,BPF,30/Jul/2015,BPF1,T,P,,,Bombus,Pyrobombus,mixtus,,,Bombus (Pyrobombus) mixtus,Bombus mixtus,F,,,,,WRP,42322,very worn,1,0,0
7321,20190731,BPF,30/Jul/2015,BPF1,T,P,,,Melissodes,Eumelissodes,microsticta,,,Melissodes (Eumelissodes) microsticta,Melissodes microsticta,F,,,,,WRP,42322,,1,0,0
7322,20190731,BPF,30/Jul/2015,BPF2,T,P,,,Lasioglossum,Hemihalictus,villosulum,,,Lasioglossum (Hemihalictus) villosulum,Lasioglossum villosulum,F,,,,,WRP,42322,corrected from L. (Evylaeus) sp. [EAS 20230427],1,0,0
7323,20190731,BPF,30/Jul/2015,BPF2,T,P,,,Lasioglossum,Hemihalictus,villosulum,,,Lasioglossum (Hemihalictus) villosulum,Lasioglossum villosulum,F,,,,,WRP,42322,corrected from L. (Evylaeus) sp. [EAS 20230427],1,0,0
7324,20190731,BPF,30/Jul/2015,BPF2,T,P,,,Osmia,Melanosmia,trifoliama,,,Osmia (Melanosmia) trifoliama,Osmia trifoliama,F,,,,,WRP,42322,det. WRP 20220223,1,0,0
7325,20190731,BPF,30/Jul/2015,BPF2,T,P,,,Bombus,Thoracobombus,fervidus,,,Bombus (Thoracobombus) fervidus,Bombus fervidus,M,,,,,WRP,42322,,1,0,0
7326,20190731,BPF,30/Jul/2015,BPF2,T,P,,,Bombus,Pyrobombus,flavifrons,,,Bombus (Pyrobombus) flavifrons,Bombus flavifrons,F,,,,,WRP,42322,very worn,1,0,0
7327,20190731,BPF,30/Jul/2015,BPF2,T,P,,,Lasioglossum,Hemihalictus,villosulum,,,Lasioglossum (Hemihalictus) villosulum,Lasioglossum villosulum,F,,,,,WRP,42322,corrected from L. (Evylaeus) sp. [EAS 20230427],1,0,0
7328,20190731,BPF,30/Jul/2015,BPF3,T,P,,,Sphecodes,,msp. BS0003,,,Sphecodes msp. BS0003,Sphecodes msp. BS0003,F,,,x,,WRP,42322,,1,0,0
7329,20190731,BPF,30/Jul/2015,BPF3,T,P,,,Hoplitis,Alcidamea,producta,,Y,Hoplitis (Alcidamea) nr. producta,Hoplitis producta,F,,,,,WRP,42322,[BBSL May2023],1,0,0
7330,20190731,BPF,30/Jul/2015,BPF3,T,P,,,Melissodes,Eumelissodes,microsticta,,,Melissodes (Eumelissodes) microsticta,Melissodes microsticta,F,,,,,WRP,42322,,1,0,0
7331,20190731,BPF,30/Jul/2015,BPF4,T,P,,,Halictus,Seladonia,confusus,,,Halictus (Seladonia) confusus,Halictus confusus,M,,,,,WRP,42322,,1,0,0
7332,20190731,BPF,30/Jul/2015,BPF4,T,P,,,Megachile,Xanthosarus,perihirta,,,Megachile (Xanthosarus) perihirta,Megachile perihirta,F,,,,,WRP,42322,,1,0,0
7333,20190731,BPF,30/Jul/2015,BPF4,T,P,,,Megachile,Xanthosarus,perihirta,,,Megachile (Xanthosarus) perihirta,Megachile perihirta,F,,,,,WRP,42322,,1,0,0
7334,20190731,BPF,30/Jul/2015,BPF4,T,P,,,Anthidium,Anthidium,manicatum,,,Anthidium (Anthidium) manicatum,Anthidium manicatum,F,,,,,WRP,42322,,1,0,0
7335,20190731,BPF,30/Jul/2015,BPF4,T,P,,,Bombus,Pyrobombus,flavifrons,,,Bombus (Pyrobombus) flavifrons,Bombus flavifrons,F,,,,,WRP,42322,Q,1,0,0
7336,20190731,BPF,30/Jul/2015,BPF4,T,P,,,Melissodes,Heliomelissodes,rivalis,,,Melissodes (Heliomelissodes) rivalis,Melissodes rivalis,F,,,,,WRP,42322,,1,0,0
7337,20190731,BPF,30/Jul/2015,BPF4,T,P,,,Melissodes,Eumelissodes,microsticta,,,Melissodes (Eumelissodes) microsticta,Melissodes microsticta,F,,,,,WRP,42322,,1,0,0
7338,20190731,BPF,30/Jul/2015,BPF4,T,P,,,Melissodes,Eumelissodes,microsticta,,,Melissodes (Eumelissodes) microsticta,Melissodes microsticta,F,,,,,WRP,42322,,1,0,0
7339,20190731,BPF,30/Jul/2015,BPF5,T,P,,,Halictus,Protohalictus,rubicundus,,,Halictus (Protohalictus) rubicundus,Halictus rubicundus,M,,,,,WRP,42322,,1,0,0
7340,20190731,BPF,30/Jul/2015,BPF5,T,P,,,Lasioglossum,Sphecodogastra,cooleyi,,Y,Lasioglossum (Sphecodogastra) nr. cooleyi,Lasioglossum cooleyi,F,,,,,WRP,42322,"sent to Dr. Gibbs [WRP 20220222], det. J Gibbs, corrected from L. (Evylaeus) sp. [WRP 20230330]",1,0,0
7341,20190731,BPF,30/Jul/2015,BPF5,T,P,,,Halictus,Seladonia,confusus,,,Halictus (Seladonia) confusus,Halictus confusus,M,,,,,WRP,42322,Loan to K Wright [WRP 20230323],1,0,0
7342,20190731,BPF,30/Jul/2015,BPF5,T,P,,,Megachile,Xanthosarus,perihirta,,,Megachile (Xanthosarus) perihirta,Megachile perihirta,F,,,,,WRP,42322,,1,0,0
7343,20190731,BPF,30/Jul/2015,BPF5,T,P,,,Anthidium,Anthidium,manicatum,,,Anthidium (Anthidium) manicatum,Anthidium manicatum,F,,,,,WRP,42322,,1,0,0
7344,20190731,BPF,30/Jul/2015,BPF5,T,P,,,Melissodes,Eumelissodes,microsticta,,,Melissodes (Eumelissodes) microsticta,Melissodes microsticta,F,,,,,WRP,42322,,1,0,0
7345,20190731,BPF,30/Jul/2015,BPF5,T,P,,,Melissodes,Eumelissodes,microsticta,,,Melissodes (Eumelissodes) microsticta,Melissodes microsticta,F,,,,,WRP,42322,,1,0,0
7346,20190731,BPF,30/Jul/2015,BPF5,T,P,,,Melissodes,Eumelissodes,microsticta,,,Melissodes (Eumelissodes) microsticta,Melissodes microsticta,M,,,,,WRP,42322,,1,0,0
7347,20190731,BPF,30/Jul/2015,BPF5,T,P,,,Melissodes,Eumelissodes,microsticta,,,Melissodes (Eumelissodes) microsticta,Melissodes microsticta,M,,,,,WRP,42322,,1,0,0
7348,20190731,BPF,30/Jul/2015,BPF6,T,P,,,Halictus,Seladonia,tripartitus,,,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,,,,,WRP,42322,,1,0,0
7349,20190731,BPF,30/Jul/2015,BPF6,T,P,,,Lasioglossum,Dialictus,knereri,,,Lasioglossum (Dialictus) knereri,Lasioglossum knereri,M,,,,,WRP,42322,"sent to Dr. Gibbs [WRP 20230201], det. J Gibbs [WRP 20230330]",1,0,0
7350,20190731,BPF,30/Jul/2015,BPF6,T,P,,,Melissodes,Eumelissodes,microsticta,,,Melissodes (Eumelissodes) microsticta,Melissodes microsticta,F,,,,,WRP,42322,,1,0,0
7351,20190731,BPF,30/Jul/2015,BPF7,T,P,,,Lasioglossum,Hemihalictus,villosulum,,,Lasioglossum (Hemihalictus) villosulum,Lasioglossum villosulum,F,,Y,,,WRP,42322,corrected from L. (Evylaeus) sp. [EAS 20230427]; det JGardner [WRP 20231024],1,0,1
7352,20190731,BPF,30/Jul/2015,BPF7,T,P,,,Halictus,Seladonia,confusus,,,Halictus (Seladonia) confusus,Halictus confusus,F,,,,,WRP,42322,,1,0,0
7353,20190731,BPF,30/Jul/2015,BPF7,T,P,,,Lasioglossum,Hemihalictus,villosulum,,,Lasioglossum (Hemihalictus) villosulum,Lasioglossum villosulum,F,,,,,WRP,42322,corrected from L. (Evylaeus) sp. [EAS 20230427],1,0,0
7354,20190731,BPF,30/Jul/2015,BPF7,T,P,,,Lasioglossum,Hemihalictus,villosulum,,,Lasioglossum (Hemihalictus) villosulum,Lasioglossum villosulum,F,,,,,WRP,42322,corrected from L. (Evylaeus) sp. [EAS 20230427]; det JGardner [WRP 20231024],1,0,1
7355,20190731,BPF,30/Jul/2015,BPF7,T,P,,,Lasioglossum,Hemihalictus,villosulum,,,Lasioglossum (Hemihalictus) villosulum,Lasioglossum villosulum,F,,,,,WRP,42322,corrected from L. (Evylaeus) sp. [EAS 20230427],1,0,0
7356,20190731,BPF,30/Jul/2015,BPF7,T,P,,,Lasioglossum,Hemihalictus,villosulum,,,Lasioglossum (Hemihalictus) villosulum,Lasioglossum villosulum,F,,,,,WRP,42322,corrected from L. (Evylaeus) sp. [EAS 20230427],1,0,0
7357,20190731,BPF,30/Jul/2015,BPF7,T,P,,,Lasioglossum,Hemihalictus,villosulum,,,Lasioglossum (Hemihalictus) villosulum,Lasioglossum villosulum,F,,,,,WRP,42322,corrected from L. (Evylaeus) sp. [EAS 20230427],1,0,0
7358,20190731,BPF,30/Jul/2015,BPF7,T,P,,,Lasioglossum,Dialictus,knereri,,,Lasioglossum (Dialictus) knereri,Lasioglossum knereri,F,,,,,WRP,42322,corrected from L. (Evylaeus) [EAS 20220224]; [WSU May2023]; det. JGardner [WRP 20230523],1,0,1
7359,20190731,BPF,30/Jul/2015,BPF7,T,P,,,Lasioglossum,Hemihalictus,villosulum,,,Lasioglossum (Hemihalictus) villosulum,Lasioglossum villosulum,M,,,,,WRP,42322,"sent to Dr. Gibbs [WRP 20220222], det. J Gibbs [WRP 20230310]",1,0,0
7360,20190731,BPF,30/Jul/2015,BPF7,T,P,,,Lasioglossum,Hemihalictus,villosulum,,,Lasioglossum (Hemihalictus) villosulum,Lasioglossum villosulum,M,,,,,WRP,42322,corrected from L. (Evylaeus) sp. [EAS 20230427]; [WSU May2023]; det. JGardner [WRP 20230523],1,0,1
7361,20190731,BPF,30/Jul/2015,BPF7,T,P,,,Lasioglossum,Hemihalictus,villosulum,,,Lasioglossum (Hemihalictus) villosulum,Lasioglossum villosulum,M,,,,,WRP,42322,"sent to Dr. Gibbs [WRP 20220222], det. J Gibbs [WRP 20230310]",1,0,0
7362,20190731,BPF,30/Jul/2015,BPF7,T,P,,,Lasioglossum,Hemihalictus,villosulum,,,Lasioglossum (Hemihalictus) villosulum,Lasioglossum villosulum,M,,,,,WRP,42322,"sent to Dr. Gibbs [WRP 20220222], det. J Gibbs [WRP 20230310], retained by JGibbs [WRP 20230310]",1,0,0
7363,20190731,BPF,30/Jul/2015,BPF7,T,P,,,Lasioglossum,Dialictus,nevadense,,,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,,,,,WRP,42322,,1,0,0
7364,20190731,BPF,30/Jul/2015,BPF7,T,P,,,Melissodes,Heliomelissodes,rivalis,,,Melissodes (Heliomelissodes) rivalis,Melissodes rivalis,F,,,,,WRP,42322,[BBSL Jan2023],1,0,0
7365,20190731,BPF,30/Jul/2015,BPF7,T,P,,,Melissodes,Heliomelissodes,rivalis,,,Melissodes (Heliomelissodes) rivalis,Melissodes rivalis,M,,,,,WRP,42322,Anthophora?,1,0,0
7366,20190731,BPF,30/Jul/2015,BPF8,T,P,,,Halictus,Seladonia,tripartitus,,,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,,,,,WRP,42322,,1,0,0
7367,20190731,BPF,30/Jul/2015,BPF8,T,P,,,Halictus,Seladonia,tripartitus,,,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,,,,,WRP,42322,,1,0,0
7368,20190731,BPF,30/Jul/2015,BPF8,T,P,,,Osmia,Melanosmia,proxima,,Y,Osmia (Melanosmia) nr. proxima,Osmia proxima,F,,,,,WRP,42322,,1,0,0
7369,20190731,BPF,30/Jul/2015,BPF8,T,P,,,Melissodes,Heliomelissodes,rivalis,,,Melissodes (Heliomelissodes) rivalis,Melissodes rivalis,F,,,,,WRP,42322,,1,0,0
7370,20190731,BPF,30/Jul/2015,BPF8,T,P,,,Melissodes,Eumelissodes,microsticta,,,Melissodes (Eumelissodes) microsticta,Melissodes microsticta,F,,,,,WRP,42322,,1,0,0
7371,20190731,BPF,30/Jul/2015,BPF8,T,P,,,Ceratina,Zadontomerus,acantha,,,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,,,,,WRP,42322,,1,0,0
7372,20190731,BPF,30/Jul/2015,BPF5,N,P,,,Halictus,Seladonia,confusus,,,Halictus (Seladonia) confusus,Halictus confusus,M,,,,,WRP,42322,"~125 sw. ex. BFT, Hypochaeris, QAL, CA poppy, ~9:30.",1,0,0
7373,20190731,BPF,30/Jul/2015,BPF2,T,P,,,Lasioglossum,Dialictus,nevadense,,,Lasioglossum (Dialictus) nevadense,Lasioglossum nevadense,F,,,,,WRP,42322,,1,0,0
7374,20190731,POS,30/Jul/2015,POS12,N,P,,,Halictus,Seladonia,tripartitus,,,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,,,,,WRP,42322,"20190730.  ~100 sw. ex. Hypochaeris, mustard",1,0,0
7375,20190731,POS,30/Jul/2015,POS12,N,P,,,Halictus,Seladonia,tripartitus,,,Halictus (Seladonia) tripartitus,Halictus tripartitus,F,,,,,WRP,42322,"20190730.  ~100 sw. ex. Hypochaeris, mustard",1,0,0
